HouseholdCommercialShipID,TotalsampleweightKG,Amountwillingtopayforrubbishbag,Amountwillingtopayforwastecollection,AreaorIslandName,Collectionservicerating,DailyDiet1,DailyDiet2,DailyDiet3,Diet1source,Diet2source,Diet3source,Electricityexpensesper,EstimatedMonthlyIncome,GarbageCollectionType,GroceryexpensesUS,Groceryexpensesper,HouseOwnership,HouseholdGPSlatitude,HouseholdGPSlongitude,Incomesource,InformationreceivedaboutWasteCollectionServices,MonthlyIncomeUS,NumberofBins,Numberofemployedpeopleinfamily,Numberofpeopleinhousehold,Radio,Reasonforrating,RecordID,Softdrinkcansperweek,Suggestionsforimprovement,Supportforlevy,Supportforrubbishbag,SurveyDate,Totalelectricityexpenses,Transportationexpensesper,Transportationexpensestotal,WasteDisposalMethodBulky,WasteDisposalMethodGeneral,WasteDisposalMethodNappies,WasteDisposalMethodGreen,WasteLevelwhencollectionarrives,Wasteburned,Waterbottlesperweek,Weather,WeeklyElectricityexpenses,WeeklyGroceryExpenses,WeeklyTransportationExpenses,GeneralWasteCollect,GreenWasteCollect,SanitaryWasteCollect,BulkyWasteCollect,GeneralWasteTransport,GreenWasteTransport,SanitaryWasteTransport,BulkyWasteTransport,GeneralWasteDump,GreenWasteDump,SanitaryWasteDump,BulkyWasteDump,GeneralWasteBury,GreenWasteBury,SanitaryWasteBury,BulkyWasteBury,GeneralWasteBurn,GreenWasteBurn,SanitaryWasteBurn,BulkyWasteBurn,GeneralWasteWater,GreenWasteWater,SanitaryWasteWater,BulkyWasteWater,Collect,ïHouseholdCommercialShipID
H25_Van,3.896,100vt,Any fee asked for,Port Vila 2,10,,,,Buy,Buy,Buy,Month,52000,User Pays,87.7563,Week,Own,-17.71593,168.31156,Work,,456.33276,1,2,7,No,Coleection system is good,155,3,None,I fully support,I think it will be a good one& because we need competition from another company to find the price and collection will be good,14/11/2018,4000,Week,,Removed by myself,In yellow bags,In yellow bags,In yellow bags,Full,No,5,Sunny,,10000,4000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
H24_Van,2.794,What ever size enough for my rubbish,,Port Vila 2,10,,,,Buy,Buy,Buy,Month,,User Pays,87.7563,Week,Own,-17.71493,168.31335,Private work (carpenter),From the radio,,1,1,5,Yes,Good collection at the moment,156,2.5,None,,Any amount given I support an idea if introduce but it must work,14/11/2018,3000,Week,,remove by municipal but pay for a fee,Into the yellow plastic bags,Into the yellow plastic bags,Into the yellow plastic bags,Full,,5.5,Sunny,,10000,4000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
H23_Van,11.512,Depends on the size of the plastic compare to the waste produced,What ever they say& because who else will do thhese collections,Port Vila,8,,,,Buy,Buy,Buy,Month,44000,User Pays,131.63445,Week,Own,-17.71593,168.31319,Wilco hardware,its been introduce for a long time now,386.12772,1,3,7,No,Because when some rubbish full of plastic they don't collect& just leave them there and are blown away by the wind and also dogs,157,3,,I support this plan,Yes,14/11/2018,5000,Week,,buy transport or private to collect,into the yellow bags,into the yellow bags,Into the yellow bags for truck to collect,Full,No,5.5,Sunny,,15000,5000,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
H22_Van,6.086,100vt is ok,1&000vt - Thinks a yearly subscribtion is beeter,Port Vila,7,Supermarket (rice and canned),Market,,Buy,Buy,,Week,100000,User Pays,78.98067,Week,Own,-17.72877,168.31842,Fisheries dept,Newspaper& in perosn,877.563,no. Yellow bag,1,5,No. Only TV,fairly good,158,1,Want to separate recycle and non. Have proper bins. Increase worker OHES. Monthly Newsletter for use Analysis. Introduce Fines for community,Yes. Put covers over trucks to reduce rubbish flying off. Incentivise employees and give them a uniform. Local compost crushing machine is wanted. Yes public transport system to advetise how to dispose of rubbish correctly. Education in schools is key.,Yes,14/11/2018,2000,Day,,Self service at dump once/ year,Yellow bag& store glass bottles ,Yellow bag,Burn& Compost,Full,Yes& Tree& leaves& organics,10,Sunny,,9000,10000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,
H21_Van,25,50vt,800vt,Port Vila,10,Rice,Market,Grow,Buy,Buy,Produce,Month,59000,User Pays,7.898067,Week,Own,-17.73042,168.31961,Rent houses,On TV in person,517.76217,No. yellow bags,0,,Yes,Rubbish is collected all the time& regularly,159,,Council or municipal should be responsible for getting rid of the dogs& because they break en the bags and spread rubbish,Yes& It will stop people from just tossing their small items away. Increse cleanliness of environment,Yes. (Can the municipal give out some free ones every now and then),14/11/2018,900,,,At pick up,Yellow bags,Yellow bags,Yellow bags,Full,No,1,Sunny,,900,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
H20_Van,6.632,100 okay,1&000vt,Port Vila,10,,,,Buy,Buy,Buy,Month,25000,User Pays,87.7563,Week,Own,-17.72491,168.32157,Kava Bar ,,219.39075,1 plastic bag,,5,Yes,Their collection is good but not so safe. ,160,0,The council should buy handgloves for the workers becsue we donÂ’t separate our waste so its not good for the collectors,I suppoer because it works in NZ so I think it should also be for us. Can the municipal do the awareness for us& people to do the separration and the council will endordoce other plastic bags (other colour) for bottles& Aliminium cans& plastic film& cardboard ect. Do that the waste is proberly sorted and managed. We should do alot of recycling becuase its the only option to help keep the place clean. we can also do composting and when left over food use should given them to the dogs.,I support the idea because I've been to NZ and I saw its good,14/11/2018,7000,Week,,Burries them,into the plastic bag,into the plastic bag,Burning them,I make sure it is full because plastic is full I pay for the plastic,No& but I burry some,0,Sunny,,10000,4000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,
H19_Van,21.806,100vt is ok,500vt,Port Vila,10,Market,Shop,Grow,buy,Buy,Produce,Month,25000,User Pays,35.10252,Week,Own,-17.72462,168.32114,Security,Owners of the park nearby informed the locals,219.39075,No,1,5,No,Good to collect the rubbish and contain small items,161,0,,Yes& good that you can make small income. Good that less things go to waste and more is recycled. If they have a complaint they call the municipal and they come back to collect,Yes,14/11/2018,1200,Week,,Arrange pick up,Yellow bags,Yellow bags,Compost& Garden,Full,Only leaf,5,Sunny,,4000,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
H18_Van,3.636,50 will be much better,Any amount,Port Vila,10,,,,Buy,Buy,Buy,Months/2,,User Pays,35.10252,Week,Own,-17.72382,168.32099,Nakamal,,,6to 7 plastic bags,,5,Yes,They collect but when problems with their viechaels they are not good,162,0,,I support this idea,Support,14/11/2018,1000,Week,,,Into plastic bags,Plastic bags,Burn,Full,Yes,2,Sunny,,4000,5000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,
H17_Van,1.6,50vt,600vt,Port Vila,2,Market,Rice from shop,Grow,Buy,Buy,Produce,Month,100000,User Pays,57.041595,Week,Own,-17.71908,168.32236,Vanuatu teachers union& House keeper Officer,Radio,877.563,No. Only bags,3,11,Yes,Carless about breaking the bags and leave it on the streets,163,,Better management of safety& collectors don't wear PPE and therefore won't collect spill waste,Yes,Yes but you have to spend money to but,14/11/2018,8500,Day,300,Yellow bag,Yellow bag,Yellow bag,Compost,Half-full,Yes& leaves,4,Sunny,,6500,2100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
H16_Van,11.816,,1&000vt monthly,Port Vila,10,,,,Buy,Buy,Buy,Month,25000,User Pays,26.32689,Week,Own,-17.71895,168.32171,,,219.39075,1,4,8,Yes,goodit could be more better if the collected collect what fall off the bet,164,2,,Support and also from the government if they support will be much beter,Support& 50vt will be much better,14/11/2018,4500,,,into plsatic bag,into plsatic bag,into plsatic bag,into plsatic bag,Full up good because we pay for the plastic ,waste win along road,,,,3000,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
H14_Van,9.878,Already do it,Fair price,Port Vila,9,Local food,Ria,Meat,Buy,Buy,,Month,400000,User Pays,43.87815,Fortnight,Rent,-17.72177,168.32236,Job,Neighbours,3510.252,,2,7,Yes,,165,,To collect other rubbish too. To segregate so less waste/ better recycling.,Think its good. Everything is mixed and it shouldnÂ’t be,Already do it,14/11/2018,1000,,,picked up,yellow bag,yellow bag,no green waste,1 yellow bag,No,5,Sunny,,5000,5000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
H13_Van,9.91,100vt is ok,400vt,Port Vila,9,Market ,Grow,,Buy,Produce,,Month,,User Pays,43.87815,2 weeks,Own,-17.72185,168.32220,VNPF& Women office,Watched neighbours,,no Bin& use plastic bags,2,5,Yes,When waste is taken all their waste is taken,166,7,,yes,Yes,14/11/2018,4000,Day,600,Backyard Dump,Yellow bags,Yellow bags,Burn& Compost,Half - full,Yes& Grass& leaves,,Sunny,,5000,4200,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,
H11_Van,4.892,Maybe to much for big farms,homes for big families,Port Vila,8,Vegetables,Cauulfusion,Eggs,buy,Buy,Buy,month,70000,User Pays,52.65378,Month,Own,-17.72122,168.32150,Pention but still work,,614.2941,,1,1,Yes,regularly collection. Reliable& Although if vehicles break system has impacts from the past collection system for big (Cant understand the rest),167,,,Support good. Once a week would not be enough,,11/10/2018,1000,Month,,collected by weight - public collection,yellow bag,no,Composted in garden,1 yellow bag every 3 months,burn the dry leaves,,Sunny,,6000,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
H09_Van,4.91,Pvia in vearough (Don't know what is says),Willing to participate& unsure for bulky that is ,Port Vila,8,Local food,Rice,Cookie/ biscuit,Buy,Buy,Buy,Month,150000,User Pays,52.65378,Fortnight,Own,-17.72081,168.32295,Working,,1316.3445,,2,10,Phone and TV,Service is quite good - work is collect,168,,So we thing for large work that wont fit in the bag,Support CDL& gets rid of plastic. In case for unemployment. Uses less room in the bag. Sepcate for special collection day - tiusa& Obsour& Iren (Don't know what it says),Alvesle doui (Don't know what is says),11/10/2018,3500,Week,,Public collection,1 yellow bag a week,Yellow bag,fire wood/ burn dry ,,Woody aste/ dry leaves,24,Sunny,,6000,4000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,
H08_Van,4.162,50vt,<2&000vt,Port Vila,7,Supermarket,Market,,Buy,Buy,,Month,80000,User Pays,43.87815,Week,Own,-17.72177,168.32236,3x Private business& housemaide,Newspapaer said only yellow bags get collected,702.0504,1 x 240L,4,6,Only TV,Never really had a problem But occasionally the bags get missed,169,,As long as overthing is done cleanly theyre happy,Yes. Has no problem with a system that helps the community and the environment as long as there are no side-effects to the community& they have no issues with these systems.,DoesnÂ’t see any advantage of the yellow bag ove the other,14/11/2018,12500,Week,,Arrange for pick up,Yellow Bag,,Compost& Give to friends pigs,Half-Full,No,8,Sunny,,5000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
H07_Van,12.194,100vt,1&200vt,Port Vila,10,Rice,Market,Fgrow,Buy,Buy,Produce,Month,100000,User Pays,43.87815,,Own,-17.72134,168.32311,Teacher& Rents out,Municipal came in person,877.563,No plastic bag,1,3,No plastic bag,The yellow bag system infuences other to improve their waste habbits,170,,Need better quality pick up points,Yes& Recycling is good so as to utilise the landfill better,Yes& leaf,14/11/2018,2000,Day,,Arrange with municipal truck to collect,Bin bag,,Compost,Full,Yes& leaf,7,Sunny,,5000,300,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
H06_Van,10.292,100vt is ok,500vt,Port Vila,2,Rice + Market ,Grow Veggies,,Buy,Produce,,Month,30000,User Pays,57.041595,Week,Own,-17.72098,168.32357,Teacher,Saw other doing it& saw municipal collecting,263.2689,No,1,4,No - only TV,Not healthy rubbish flys all over the place ,171,,Need better rubbish trucks and safety measures.,Yes& food to recycle and the result will be better for Vanuatu. The collection crew has no PPE. DoesnÂ’t seem safe& rubbish also flys off the back of trucks and creates a bigger problem,Yes& but if there were more types of seperation it would be better,14/11/2018,4000,Week,,Put at bin collection spot,Yellow bag,Put in capton with other rubbish,Garden/ compost,Half-full,Yes& Paper& Leaf,2,Sunny,,6500,1000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
H04_Van,11.24,,,Port Vila,5,Rice,chicken,local Food,Buy,buy,Buy,Week,27500,User Pays,48.265965,2 weeks,Own,-17.72033,168.32292,Mixed business/ work in school,,241.329825,,1,5,phone ,something will be collected. Reduction in service - No weekly  ( Cannot read),172,1,Be regular/ do weekend collection for waste to be recycled. Not black bags. Food and liquid worker spill out through. Poor collection - should take water that  . Provide more services.,Yes & support& Bag system is better than previous systems. Small bag before (Cannot read the rest).,,11/10/2018,1250,Week,,Private collector - no more than once a year,1 bag for 2 weeks,yellow bag,Compost - some burning,2 bags work (lap) 1 bag 2 week (yellow bag),Yes - dry leaves,25,Sunny,,5500,1500,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,
H03_Van,15.658,50vt,up to 3&000vt,Port Vila,10,Market,Supermarket,Plant/grow,Buy,Buy,Produce,Month,30000,User Pays,35.10252,,Own,-17.72025,168.32276,Taxi Driver& Printer& Tourisum,on TV,263.2689,1x240,3,6,No& only TV,Always clean,173,3,,Yes good for recycling of materials,Yes& Leaf and cardboard,14/11/2018,2000,Week,,Bin,Bin,Bin,Bin,Half,Yes& Leaf and cardboard,1.5,Sunny,,4000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
H02_Van,4.562,80vt,1&000vt,Port Vila,5,Rice,Markets,,Buy,Buy,,,30000,User Pays,43.87815,,Rent,-17.71923,168.32376,Nakamal,,263.2689,No& only 1 bag every 3 weeks,1,3,Yes& leaf& plastic& cans& everything,When rubbish fall off at collection its just left at the roasdside for the locals to deal with,174,0.5,,Yes. Will help for income. Will be good for the environments,Yes& leaf& plastic& cans& everything,14/11/2018,,day,,Plastic bag,Plastic bag,,Plastic bag,Full,Yes& leaf& plastic& cans& everything,1,Sunny,,5000,300,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
H01_Van,19.52,50-60vt,2&400vt,Port Vila,8,Rice/ Meat,Market,Grow,Buy,Buy,Produce,Month,140000,User Pays,131.63445,,Rent,-17.71891,168.32379,Teachers x 2,They saw the truck come on particular days,1228.5882,4 bags/1 week. No bin,2,7,Phone radio,Easy for collection and is better than older system,175,0,Family/ households need more information about how to use the service ,Yes. Ensure the local area will be cleaner and people can gain an income from it. The municipal bags should have multiple colloured bags to increases seperation of rubbish,Yes& Leaves& plsatic and textiles,14/11/2018,2000,,,Yellow plastic bag& Sometimes burn,Yellow plastic bag,,Compost& feed pets,Overload,Yes& Leaves& plsatic and textiles,12,Sunny,,15000,3000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,
LV29_Van,1.722,50vt,Refugees,Luganville,10,Rice,,,Buy,,,,,User Pays,13.163445,,Rent,-15.51029,167.17698,,Friends,,,,5,Yes,Because it helps tp clear compounds,176,,,Yes,yes,20/11/2018,,,,Store away,Red plastic,Red plastic,Red plastic,,Burn leaves,,Sunny,,1500,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV30_Van,2.416,80vt,500vt,Luganville,10,Rice,Banana,Wild Yaw,Buy,Produce,Produce,Month,,User Pays,43.87815,Week,Own,-15.50701,167.17286,Chief& Shop assistant,Awareness,,No,2,10,Cell phone radio,better collection and efficient,177,,Municipal to employ unemployment boys to collect waste,yes,yes,20/11/2018,200,Week,,Pay gat fee and dump at the dumpsite,Burn,Rev plastic,Compost,Full,Burn leaves,,Sunny,,5000,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
LV31_Van,2.004,Maintian the current price,1&500vt,Luganville,10,Rice,Taro,Banana,Buy,Produce,Produce,Month,,User Pays,87.7563,Week,Family,-15.50694,167.17920,Church Pastor,Family,,1,1,6,Cell phone radio,Because she does not want to burn waste,178,,,Yes,Yes,22/11/2018,7000,Week,,,Red bag,Red bag,Compost,Full,Burn grass/ Leaves,,Sunny,,10000,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV32_Van,5.272,Skill maintain the current rice,1&000vt,Luganville,10,Rice,Mamioc,Banana,Buy,Produce,Produce,Month,,User Pays,87.7563,Week,Own,-15.50676,167.17638,Network/ Local authority,LMC awareness,,2,2,6,Yes,Educates the general public on waste,179,,,Yes,yes,22/11/2018,4000,Week,,Stored away,red plastic,,Compost,Full,Burn leaves,,Sunny,,10000,3000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
LV33_Van,13.788,maintain the current price,500vt,Luganville,10,Rice,Banana,Kumala,Buy,Buy,Buy,,,User Pays,43.87815,Week,Rent,-15.50700,167.18611,Vanuatu football federation VFF,LMC awareness,,2,1,,Yes,Collection ,180,,,yes,Yes,22/11/2018,,Week,,Stored away,Red plastic,Red plastic,Compost,Full,Burn leaves,,Sunny,,5000,1000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LV34_Van,8.502,Maintain the current price,500vt,Luganville,10,Rice,Tare,Kumale,Buy,Buy,Buy,Month,,User Pays,43.87815,Week,Rent,-15.50700,167.18611,Driver& Nurse,Friends,,No,2,4,Radio,Maintains a healthy envionment,181,,,Yes,Yes,22/11/2018,1000,,,,Red plastic,Red Plastic,Compost,Full,Burn leaves,,Sunny,,5000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV35_Van,2.58,Maintain the current price,2&000vt,Luganville,10,Rice,Banana,Rtaro,Buy,Buy,Buy,Month,,User Pays,87.7563,Week,Own,-15.50703,167.17734,Shop assistance& private company,LMC awareness,,No,2,,Yes,Removes waste from the residence,182,,,Yes,Yes,22/11/2018,5000,Week,,,Red bag,Red bag,Compost,Full,Burn leaves& plastic,,Sunny,,10000,5000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV36_Van,0.508,Still maintain the current price,200vt,Luganville,10,Manioc,Taro,Rice,Produceierra,Buy,Buy,Month,10000,User Pays,43.87815,Week,Own,-15.50755,167.17923,Handicraft,From friends and families,87.7563,no,1,3,Cell phone radio,Because there are no more other oportions,183,,,Yes,yes,23/11/2018,11000,Week,,towed away,Red bag,,Compost,not full,Burn leaves,,Sunny,,5000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LV37_Van,3.03,50vt,500vt,Luganville,8,Banana,Taro,Rice,Produce and Buy,Buy,Buy,,20000,User Pays,87.7563,Week,Own,-15.50778,167.17953,Part time job,Friends ,175.5126,no,,7,Yes,Maintains a clean environment,184,,Must collect all stuff filled in other bags/ containers,Yes,Yes,23/11/2018,,,,Burn,Red bag,Red bag,Compost,full,Burn leaves,,Sunny,,10000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,
LV38_Van,1.412,No payment,500 vt,Luganville,10,Rice,Mamoc,Taro,SuProduceProducelied by the Vanuatu government,Buy,Buy,month,,User Pays,26.32689,Week,Own,-15.50741,167.17988,refugees from ambue volcaneo,Family/ neighbours in the neigborhood,,No,,9,No,Keep a healthy environment,185,,,Yes,Yes& but they commented that they should be given free,23/11/2018,900,,,No new settlement,Burn,Toilet,Burn,Full,Burn leaves,,Sunny,,3000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
LV39_Van,8.76,Maintain the current price,200vt,Luganville,10,Rice,Turo,Banana,Buy,Buy,Buy,Month,,User Pays,26.32689,Week,Own,-15.50766,167.18115,Customs& Chiuer,From the neighourhood,,1,2,4,Yes,Because theyÂ’ve witness and clean environment,186,,,yes,Yes,23/11/2018,1000,,,,Red bag,Red bag,Compost,Full,Burn leaves,,Sunny,,3000,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV40_Van,11.936,50vt,200vt,Luganville,9,Rice,Taro,Banana ,Buy,Buy,Buy,month,20000,User Pays,43.87815,Week,Rent,-15.50794,167.18192,Driver/ Seasonal workers (Australia),Sanma proinanal government,175.5126,1,1,4,No,The intention to have a clean environment ,187,,the information on bulky waste is not clear,Yes,Yes,23/11/2018,1000,Week,,,Dug hole,red bag,Dug hole,Full,Burn leaves& plastic& paper and things,,Sunny,,5000,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
LV41_Van,2.846,no changes to the price,6&000vt,Luganville,8,Taro,Rice,Banana,Buy,Buy,Buy,Month,14000,User Pays,43.87815,week,Own,-15.50833,167.18120,Driver,Awareness from LMC,122.85882,No,2,6,Yes,Because it cleans the compounds,188,,,Not a good idea. Bo clear reason given,Yes,23/11/2018,500,,,,Red plastic/ burn,,Compost,Full,Red plastic,,,,5000,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
LV42_Van,7.534,50vt,500vt,Luganville,10,Taro and banana ,Rice,Local Food,Buy,Buy,Produce,Month,20000,User Pays,87.7563,Week,Own,-15.51161,167.18834,Education,in person by municipal,175.5126,4& one big& 3 small,1,4,Radio phone,The collection is done well and the family happy with the resultst,189,,,Yes,Yes,24/11/2018,6000,Day,,Next to red bag for collection,Red bag,,Burn& Pig and compost,Half-full,Green only,24,Sunny,,10000,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,
LV45_Van,3.99,To maintain the current price,2&000 vt,Luganville,10,Rice,Island taro,Banana,Buy,Buy,Produce,month,,User Pays,43.87815,Week,Rent,-15.51202,167.19048,Tourism Sector,awareness,,1,2,5,No,reduce pollution,191,1,,Yes,Yes,22/11/2018,1000,Week,,Stored safely,Red bag,Red bag,Compost (Feed pig feed),Full,Burn leaves& card boards,3,Sunny,,5000,4000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LV46_Van,5.462,Maintain the current price,500vt,Luganville,10,Rice,Banana,Taro,Buy,Buy,Produce,,,User Pays,87.7563,Week,Own,-15.51106,167.18641,oil meal,Friends,,,1,3,No,Cleans the environment ,192,,,Yes,yes,22/11/2018,2000,Week,,Stored away,Red plastic,red plants,Compost ,,Burn leaves,,Sunny,,10000,2000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LV47_Van,1.108,Still maintain the 80vt scale,1&000vt,Luganville,10,Rice,Cassaua,Banana,Buy,Produce,Produce,Month,40000,User Pays,26.32689,Week,Own,-15.51384,167.16359,VCP2,Awareness,351.0252,1,1,5,Yes,Maintain cleanliness,193,,,Yes,Yes,22/11/2018,7000,Week,,Stored away,Redplastic,Red plastic,Compost,full ,Burn leaves,,Sunny,,3000,2000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LV49_Van,0.778,50vt,Don't know ,Luganville,10,Rice,Manioc,Banana,Buy,Buy,Produce,,,User Pays,43.87815,Week,Own,-15.51437,167.16613,Vanuatu Police Force,Friends/ family ,,,1,5,No,Collects waste from yards,194,1,,Yes,yes,22/11/2018,,,,Stored away,Red bag,Red plastic,Compost,Full,Burn leaves,1,Sunny,,5000,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LV50_Van,5.288,50vt,Cannot be done. Not a good idea,Luganville,1,Rice,Taro,Banana,Buy,Buy,Buy,Month,40000,User Pays,43.87815,Week,Own,-15.51388,167.16592,Shop assistant,Friends,351.0252,1,1,4,No,Sometimes the waste smells when no collected on time,195,1,No idea,Yes,Yes,22/11/2018,5000,,,Stored away,red plastic ,red plastic ,Compost,Full,Burn leaves,1,Sunny,,5000,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
LH15_Van,3.525,Agreed to pay 50vt for a prepaid bag,,Lelepa,,Rice,Banana/ manihot,Fish (fresh),Buy,Produce,Produce,Solar,40000,None,43.87815,Week,Own,-17.60097,168.21058,Employment,,351.0252,2 full rice bags/ nets,1,,,,196,0,,Like the idea of CDS/CDL for getting extra income,,,0,Week,,Inland disposal ones,,Dig a hole and dispose of in it,,,Only coconut leaves and plastics,0,,,5000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
